route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7721,5,4038503,Route 189 - College Park Station,0,227003,86473
7721,5,4040900,Route 189- Union Station,1,227545,86297
7721,5,4031688,Route 189 - College Park Station,0,227086,86473
7721,5,4034019,Route 189 - College Park Station,0,227545,86473
7721,5,4024465,Route 189- Union Station,1,226370,86297
7721,5,4045016,Route 189 - College Park Station,0,226370,86473
7721,5,4048232,Route 189- Union Station,1,226370,86297
7721,5,4045213,Route 189 - College Park Station,0,226747,86473
7721,5,4031703,Route 189- Union Station,1,226370,86297
7721,5,4035595,Route 189- Union Station,1,227003,86297
7721,5,4029810,Route 189- Union Station,1,226921,86297
7721,5,4031686,Route 189 - College Park Station,0,226370,86473
7721,5,4042463,Route 189- Union Station,1,226224,86297
7721,5,4024469,Route 189- Union Station,1,226413,86297
7721,5,4035484,Route 189- Union Station,1,226747,86297
7721,5,4035477,Route 189 - College Park Station,0,227003,86473
7721,5,4049433,Route 189- Union Station,1,226224,86297
7721,5,4035594,Route 189- Union Station,1,226370,86297
7721,5,4031704,Route 189- Union Station,1,226747,86297
7721,5,4033048,Route 189- Union Station,1,226921,86297
7721,5,4040890,Route 189 - College Park Station,0,227066,86473
7721,5,4040891,Route 189 - College Park Station,0,227545,86473
7721,5,4038168,Route 189- Union Station,1,226370,86297
7721,5,4043113,Route 189 - College Park Station,0,226370,86473
7721,5,4026440,Route 189- Union Station,1,226370,86297
7721,5,4040892,Route 189 - College Park Station,0,227086,86473
7721,5,4034794,Route 189- Union Station,1,227066,86297
7721,5,4034034,Route 189- Union Station,1,226921,86297
7721,5,4038162,Route 189 - College Park Station,0,227086,86473
7721,5,4026444,Route 189- Union Station,1,227545,86297
7721,5,4034792,Route 189 - College Park Station,0,227545,86473
7721,5,4048233,Route 189- Union Station,1,227545,86297
7721,5,4032402,Route 189- Union Station,1,227003,86297
7721,5,4047946,Route 189- Union Station,1,227545,86297
7721,5,4029799,Route 189 - College Park Station,0,227066,86473
7721,5,4049432,Route 189- Union Station,1,227086,86297
7721,5,4024468,Route 189- Union Station,1,227086,86297
7721,5,4029800,Route 189 - College Park Station,0,227545,86473
7721,5,4032397,Route 189 - College Park Station,0,226370,86473
7721,5,4040889,Route 189 - College Park Station,0,226921,86473
7721,5,4026442,Route 189- Union Station,1,227545,86297
7721,5,4046674,Route 189- Union Station,1,227086,86297
7721,5,4029945,Route 189- Union Station,1,227086,86297
7721,5,4029811,Route 189- Union Station,1,227545,86297
7721,5,4038163,Route 189 - College Park Station,0,226413,86473
7721,5,4026443,Route 189- Union Station,1,227545,86297
7721,5,4038160,Route 189 - College Park Station,0,226224,86473
7721,5,4028371,Route 189- Union Station,1,226921,86297
7721,5,4034035,Route 189- Union Station,1,227066,86297
7721,5,4029801,Route 189 - College Park Station,0,227086,86473
7721,5,4034018,Route 189 - College Park Station,0,227545,86473
7721,5,4028358,Route 189 - College Park Station,0,226370,86473
7721,5,4031687,Route 189 - College Park Station,0,227003,86473
7721,5,4042459,Route 189 - College Park Station,0,226921,86473
7721,5,4026441,Route 189- Union Station,1,226921,86297
7721,5,4038159,Route 189 - College Park Station,0,226921,86473
7721,5,4043797,Route 189 - College Park Station,0,226921,86473
7721,5,4034017,Route 189 - College Park Station,0,226370,86473
7721,5,4028370,Route 189- Union Station,1,226921,86297
7721,5,4041835,Route 189 - College Park Station,0,227545,86473
7721,5,4048096,Route 189 - College Park Station,0,226413,86473
7721,5,4047943,Route 189 - College Park Station,0,227003,86473
7721,5,4033043,Route 189 - College Park Station,0,226921,86473
7721,5,4040899,Route 189- Union Station,1,227545,86297
7721,5,4048095,Route 189 - College Park Station,0,226224,86473
7721,5,4042466,Route 189 - College Park Station,0,227086,86473
7721,5,4024467,Route 189- Union Station,1,227003,86297
7721,5,4040898,Route 189- Union Station,1,226921,86297
7721,5,4046673,Route 189 - College Park Station,0,226921,86473
7722,3,4035489,Route 193 - East Point Station,1,226269,86467
7722,3,4026462,Route 193 - East Point Station,1,226538,86467
7722,3,4034052,Route 193 - East Point Station,1,226538,86467
7722,3,4046109,Route 193 - Oakland City Station,0,227564,86338
7722,3,4027995,Route 193 - East Point Station,1,227611,86467
7722,3,4043798,Route 193 - Oakland City Station,0,226269,86338
7722,3,4040908,Route 193 - East Point Station,1,226269,86467
7722,3,4034051,Route 193 - East Point Station,1,226269,86467
7722,3,4048474,Route 193 - East Point Station,1,227564,86467
7722,3,4048107,Route 193 - East Point Station,1,227564,86467
7722,3,4049502,Route 193 - Oakland City Station,0,227611,86338
7722,3,4043973,Route 193 - Oakland City Station,0,226269,86338
7722,3,4038441,Route 193 - Oakland City Station,0,227611,86338
7722,3,4028384,Route 193 - East Point Station,1,226538,86467
7722,3,4030663,Route 193 - East Point Station,1,227564,86467
7722,3,4043799,Route 193 - Oakland City Station,0,227611,86338
7722,3,4031722,Route 193 - Oakland City Station,0,226538,86338
7722,3,4026461,Route 193 - East Point Station,1,227611,86467
7722,3,4048476,Route 193 - Oakland City Station,0,227564,86338
7722,3,4031716,Route 193 - East Point Station,1,227611,86467
7722,3,4034802,Route 193 - Oakland City Station,0,226538,86338
7722,3,4026469,Route 193 - Oakland City Station,0,226538,86338
7722,3,4033054,Route 193 - Oakland City Station,0,226269,86338
7722,3,4038442,Route 193 - Oakland City Station,0,227611,86338
7722,3,4024485,Route 193 - East Point Station,1,226538,86467
7722,3,4032413,Route 193 - Oakland City Station,0,227564,86338
7722,3,4026460,Route 193 - East Point Station,1,227564,86467
7722,3,4040914,Route 193 - Oakland City Station,0,227611,86338
7722,3,4026459,Route 193 - East Point Station,1,226269,86467
7722,3,4035493,Route 193 - Oakland City Station,0,227564,86338
7722,3,4032409,Route 193 - East Point Station,1,227611,86467
7722,3,4048240,Route 193 - Oakland City Station,0,227564,86338
7722,3,4044008,Route 193 - Oakland City Station,0,226538,86338
7722,3,4040913,Route 193 - Oakland City Station,0,226269,86338
7722,3,4040909,Route 193 - East Point Station,1,226538,86467
7722,3,4049499,Route 193 - East Point Station,1,227611,86467
7722,4,4032407,Route 193 - East Point Station,1,227553,86467
7722,4,4034800,Route 193 - Oakland City Station,0,227553,86338
7722,4,4031712,Route 193 - East Point Station,1,227173,86467
7722,4,4031720,Route 193 - Oakland City Station,0,227173,86338
7722,4,4033053,Route 193 - Oakland City Station,0,226528,86338
7722,4,4046111,Route 193 - East Point Station,1,226528,86467
7722,4,4035599,Route 193 - East Point Station,1,226528,86467
7722,4,4048472,Route 193 - East Point Station,1,226528,86467
7722,4,4048105,Route 193 - East Point Station,1,226528,86467
7722,4,4035491,Route 193 - Oakland City Station,0,226528,86338
7722,4,4044011,Route 193 - Oakland City Station,0,227173,86338
7722,4,4049434,Route 193 - East Point Station,1,227602,86467
7722,4,4030662,Route 193 - East Point Station,1,227602,86467
7722,4,4038430,Route 193 - East Point Station,1,227173,86467
7722,4,4026464,Route 193 - Oakland City Station,0,227553,86338
7722,4,4026451,Route 193 - East Point Station,1,227553,86467
7722,4,4038431,Route 193 - East Point Station,1,227173,86467
7722,4,4043976,Route 193 - Oakland City Station,0,227602,86338
7722,4,4040912,Route 193 - Oakland City Station,0,227602,86338
7722,4,4048239,Route 193 - Oakland City Station,0,227602,86338
7722,4,4040905,Route 193 - East Point Station,1,227173,86467
7722,4,4038429,Route 193 - East Point Station,1,227553,86467
7722,4,4043801,Route 193 - East Point Station,1,227602,86467
7722,4,4049500,Route 193 - Oakland City Station,0,227602,86338
7722,4,4040911,Route 193 - Oakland City Station,0,227553,86338
7722,4,4024488,Route 193 - Oakland City Station,0,227553,86338
7722,4,4024490,Route 193 - Oakland City Station,0,226528,86338
7722,4,4041831,Route 193 - Oakland City Station,0,227173,86338
7722,4,4042465,Route 193 - Oakland City Station,0,226528,86338
7722,4,4024489,Route 193 - Oakland City Station,0,227173,86338
7722,4,4031711,Route 193 - East Point Station,1,227553,86467
7722,4,4026465,Route 193 - Oakland City Station,0,226528,86338
7722,4,4050189,Route 193 - East Point Station,1,226528,86467
7722,4,4026452,Route 193 - East Point Station,1,227602,86467
7722,5,4034057,Route 193 - Oakland City Station,0,227197,86338
7722,5,4026453,Route 193 - East Point Station,1,226789,86467
7722,5,4028386,Route 193 - Oakland City Station,0,227197,86338
7722,5,4045585,Route 193 - Oakland City Station,0,226789,86338
7722,5,4047310,Route 193 - Oakland City Station,0,226789,86338
7722,5,4028387,Route 193 - Oakland City Station,0,227197,86338
7722,5,4045693,Route 193 - East Point Station,1,227197,86467
7722,5,4024482,Route 193 - East Point Station,1,227197,86467
7722,5,4032412,Route 193 - Oakland City Station,0,227197,86338
7722,5,4029823,Route 193 - Oakland City Station,0,227197,86338
7722,5,4038437,Route 193 - Oakland City Station,0,226789,86338
7722,5,4034055,Route 193 - Oakland City Station,0,226789,86338
7722,5,4046110,Route 193 - Oakland City Station,0,227197,86338
7722,5,4024493,Route 193 - Oakland City Station,0,227197,86338
7722,5,4050326,Route 193 - Oakland City Station,0,226789,86338
7722,5,4026456,Route 193 - East Point Station,1,227197,86467
7722,5,4034056,Route 193 - Oakland City Station,0,226789,86338
7722,5,4027994,Route 193 - East Point Station,1,226789,86467
7722,5,4049498,Route 193 - East Point Station,1,227197,86467
7722,5,4024491,Route 193 - Oakland City Station,0,227197,86338
7722,5,4035492,Route 193 - Oakland City Station,0,227197,86338
7722,5,4041828,Route 193 - East Point Station,1,226789,86467
7722,5,4024492,Route 193 - Oakland City Station,0,227197,86338
7722,5,4048473,Route 193 - East Point Station,1,227197,86467
7722,5,4035488,Route 193 - East Point Station,1,226789,86467
7722,5,4031713,Route 193 - East Point Station,1,226789,86467
7722,5,4032411,Route 193 - Oakland City Station,0,226789,86338
7722,5,4032408,Route 193 - East Point Station,1,227197,86467
7722,5,4035487,Route 193 - East Point Station,1,226789,86467
7722,5,4038432,Route 193 - East Point Station,1,227197,86467
7722,5,4030664,Route 193 - Oakland City Station,0,226789,86338
7722,5,4048106,Route 193 - East Point Station,1,226789,86467
7722,5,4033051,Route 193 - East Point Station,1,226789,86467
7722,5,4048237,Route 193 - East Point Station,1,227197,86467
7722,5,4048475,Route 193 - Oakland City Station,0,227197,86338
7722,5,4027996,Route 193 - Oakland City Station,0,227197,86338
7722,5,4041827,Route 193 - East Point Station,1,227197,86467
7722,5,4049501,Route 193 - Oakland City Station,0,227197,86338
7722,5,4031714,Route 193 - East Point Station,1,227197,86467
7722,5,4024481,Route 193 - East Point Station,1,226789,86467
7722,5,4034798,Route 193 - East Point Station,1,226789,86467
7722,5,4038433,Route 193 - East Point Station,1,227197,86467
7722,5,4034801,Route 193 - Oakland City Station,0,227197,86338
7722,5,4035600,Route 193 - Oakland City Station,0,226789,86338
7722,5,4026454,Route 193 - East Point Station,1,226789,86467
7722,5,4031715,Route 193 - East Point Station,1,227197,86467
7722,5,4026457,Route 193 - East Point Station,1,227197,86467
7722,5,4043114,Route 193 - Oakland City Station,0,226789,86338
7722,5,4034054,Route 193 - Oakland City Station,0,226789,86338
7722,5,4026466,Route 193 - Oakland City Station,0,227197,86338
7722,5,4034049,Route 193 - East Point Station,1,226789,86467
7722,5,4041826,Route 193 - East Point Station,1,227197,86467
7722,5,4048109,Route 193 - Oakland City Station,0,227197,86338
7722,5,4040906,Route 193 - East Point Station,1,227197,86467
7722,5,4047311,Route 193 - Oakland City Station,0,226789,86338
7722,5,4042460,Route 193 - East Point Station,1,227197,86467
7722,5,4026455,Route 193 - East Point Station,1,227197,86467
7723,3,4041185,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4035496,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4031729,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4026476,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4029827,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4035498,Route 201 - Six Flags Over Georgia,1,227336,86380
7723,3,4041180,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4029834,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4046112,,0,227336,86277
7723,3,4041189,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4024514,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4041190,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4048482,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4024518,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4042464,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4034072,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4026475,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4029829,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4049506,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4045586,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4027772,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4027760,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4043803,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4049504,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4031857,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4032645,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4038447,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4045694,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4045017,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4027766,,0,227336,86277
7723,3,4027759,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4043802,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4024515,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4027762,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86318
7723,3,4048135,Route 201 - Six Flags Over Georgia,1,227336,86410
7723,3,4034073,Route 201 - Six Flags Over Georgia,1,227336,86324
7723,3,4031730,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4031737,Route 201 - Six Flags Over Georgia,1,227336,86380
7723,3,4034068,Route 201 - H. E. Holmes Station / CC Transit,0,227336,86232
7723,3,4048112,,0,227336,86277
7723,4,4035495,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4024510,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4041181,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4048480,,0,226988,86277
7723,4,4038444,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4035494,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4026480,Route 201 - Six Flags Over Georgia,1,226988,86380
7723,4,4029826,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4034074,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4033056,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4049503,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4041178,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4038448,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4043974,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4024497,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4045587,,0,226988,86277
7723,4,4024517,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4024498,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4031734,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4029832,,0,226988,86277
7723,4,4031731,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4032421,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4041177,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4041182,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4024509,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4024503,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4048562,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4050190,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4049435,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4048479,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4031732,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4048241,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4027776,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4043804,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4048111,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4034070,Route 201 - Six Flags Over Georgia,1,226988,86324
7723,4,4028390,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86232
7723,4,4032415,Route 201 - H. E. Holmes Station / CC Transit,0,226988,86318
7723,4,4024516,Route 201 - Six Flags Over Georgia,1,226988,86410
7723,4,4027779,Route 201 - Six Flags Over Georgia,1,226988,86380
7723,5,4050329,Route 201 - Six Flags Over Georgia,1,227390,86380
7723,5,4029833,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4044010,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4032418,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4048321,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4045018,Route 201 - Six Flags Over Georgia,1,227390,86380
7723,5,4032419,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4031727,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4048322,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4027998,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4041183,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4041830,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4027767,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4024513,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4024506,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4047312,,0,227390,86277
7723,5,4031725,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4049507,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4031733,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4048560,,0,227390,86277
7723,5,4031726,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4024505,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4041179,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4027764,,0,227390,86277
7723,5,4045695,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4027768,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4038452,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4034075,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4034069,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4024512,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4029828,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4027769,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4035602,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4027777,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4031728,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4024504,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86318
7723,5,4024511,Route 201 - Six Flags Over Georgia,1,227390,86324
7723,5,4024499,Route 201 - H. E. Holmes Station / CC Transit,0,227390,86232
7723,5,4043975,Route 201 - Six Flags Over Georgia,1,227390,86410
7723,5,4041187,Route 201 - Six Flags Over Georgia,1,227390,86410
7726,5,4039520,Route 221- Memorial Drive Park Ride,0,226983,86236
7726,5,4032861,Route 221- Kensington Station,1,226983,86492
7726,5,4023557,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4034488,Route 221- Memorial Drive Park Ride,0,226779,86236
7726,5,4043986,Route 221- Kensington Station,1,227447,86492
7726,5,4035174,Route 221- Kensington Station,1,227357,86492
7726,5,4027876,Route 221- Memorial Drive Park Ride,0,226372,86236
7726,5,4050284,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4050280,Route 221- Kensington Station,1,226957,86492
7726,5,4035175,Route 221- Kensington Station,1,226957,86492
7726,5,4032864,Route 221- Kensington Station,1,226394,86492
7726,5,4044995,Route 221- Kensington Station,1,226957,86492
7726,5,4029364,Route 221- Kensington Station,1,227447,86492
7726,5,4032007,Route 221- Kensington Station,1,226372,86492
7726,5,4034130,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4032865,Route 221- Memorial Drive Park Ride,0,226779,86236
7726,5,4039519,Route 221- Memorial Drive Park Ride,0,226983,86236
7726,5,4032011,Route 221- Memorial Drive Park Ride,0,227447,86236
7726,5,4029365,Route 221- Memorial Drive Park Ride,0,226206,86236
7726,5,4043564,Route 221- Memorial Drive Park Ride,0,226372,86236
7726,5,4039522,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4032010,Route 221- Memorial Drive Park Ride,0,226372,86236
7726,5,4025457,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4027483,Route 221- Kensington Station,1,226957,86492
7726,5,4039524,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4050287,Route 221- Kensington Station,1,226983,86492
7726,5,4027484,Route 221- Memorial Drive Park Ride,0,226206,86236
7726,5,4043983,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4044994,Route 221- Kensington Station,1,226394,86492
7726,5,4050128,Route 221- Memorial Drive Park Ride,0,227447,86236
7726,5,4048401,Route 221- Memorial Drive Park Ride,0,227357,86236
7726,5,4032860,Route 221- Kensington Station,1,226206,86492
7726,5,4035176,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4036802,Route 221- Kensington Station,1,226779,86492
7726,5,4048947,Route 221- Kensington Station,1,226394,86492
7726,5,4036804,Route 221- Kensington Station,1,226957,86492
7726,5,4046646,Route 221- Kensington Station,1,226206,86492
7726,5,4025455,Route 221- Kensington Station,1,226394,86492
7726,5,4027875,Route 221- Kensington Station,1,226394,86492
7726,5,4050129,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4042881,Route 221- Memorial Drive Park Ride,0,226983,86236
7726,5,4050079,Route 221- Kensington Station,1,226779,86492
7726,5,4032008,Route 221- Kensington Station,1,227447,86492
7726,5,4034487,Route 221- Kensington Station,1,227357,86492
7726,5,4039517,Route 221- Memorial Drive Park Ride,0,226779,86236
7726,5,4039523,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4032862,Route 221- Kensington Station,1,227447,86492
7726,5,4045550,Route 221- Memorial Drive Park Ride,0,227357,86236
7726,5,4039521,Route 221- Memorial Drive Park Ride,0,226372,86236
7726,5,4032006,Route 221- Kensington Station,1,226983,86492
7726,5,4039516,Route 221- Kensington Station,1,227357,86492
7726,5,4032005,Route 221- Kensington Station,1,226206,86492
7726,5,4048400,Route 221- Kensington Station,1,226372,86492
7726,5,4045551,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4045554,Route 221- Kensington Station,1,226983,86492
7726,5,4032012,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4025453,Route 221- Kensington Station,1,226779,86492
7726,5,4034129,Route 221- Kensington Station,1,226372,86492
7726,5,4043554,Route 221- Kensington Station,1,226394,86492
7726,5,4048948,Route 221- Kensington Station,1,226394,86492
7726,5,4032009,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4032866,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4050283,Route 221- Kensington Station,1,226957,86492
7726,5,4050161,Route 221- Memorial Drive Park Ride,0,226779,86236
7726,5,4032550,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4036803,Route 221- Kensington Station,1,226957,86492
7726,5,4025454,Route 221- Kensington Station,1,226983,86492
7726,5,4046653,Route 221- Kensington Station,1,226372,86492
7726,5,4032549,Route 221- Memorial Drive Park Ride,0,226206,86236
7726,5,4029366,Route 221- Memorial Drive Park Ride,0,226394,86236
7726,5,4029363,Route 221- Kensington Station,1,226779,86492
7726,5,4050126,Route 221- Kensington Station,1,226206,86492
7726,5,4032004,Route 221- Kensington Station,1,226779,86492
7726,5,4025456,Route 221- Kensington Station,1,226957,86492
7726,5,4049403,Route 221- Kensington Station,1,226394,86492
7726,5,4048399,Route 221- Kensington Station,1,227357,86492
7726,5,4032548,Route 221- Kensington Station,1,226957,86492
7726,5,4023556,Route 221- Kensington Station,1,226957,86492
7726,5,4050127,Route 221- Memorial Drive Park Ride,0,226983,86236
7726,5,4043948,Route 221- Memorial Drive Park Ride,0,227447,86236
7726,5,4048949,Route 221- Memorial Drive Park Ride,0,227447,86236
7726,5,4042244,Route 221- Kensington Station,1,226372,86492
7726,5,4032863,Route 221- Kensington Station,1,226394,86492
7726,5,4050162,Route 221- Memorial Drive Park Ride,0,226983,86236
7726,5,4039518,Route 221- Memorial Drive Park Ride,0,226206,86236
7726,5,4036806,Route 221- Memorial Drive Park Ride,0,226372,86236
7726,5,4036805,Route 221- Memorial Drive Park Ride,0,226957,86236
7726,5,4045642,Route 221- Memorial Drive Park Ride,0,227357,86236
7726,5,4023555,Route 221- Kensington Station,1,226206,86492
7726,5,4050080,Route 221- Kensington Station,1,226394,86492
7726,5,4048402,Route 221- Memorial Drive Park Ride,0,226957,86236
8746,2,2477842,GOLD NORTHBOUND TO DORAVILLE STATION,0,851145,56371
8746,2,2477843,GOLD NORTHBOUND TO DORAVILLE STATION,0,851146,56371
8746,2,2477844,GOLD NORTHBOUND TO DORAVILLE STATION,0,851147,56371
8746,2,2477845,GOLD NORTHBOUND TO DORAVILLE STATION,0,851148,56371
8746,2,2477846,GOLD NORTHBOUND TO DORAVILLE STATION,0,851149,56371
8746,2,2477847,GOLD NORTHBOUND TO DORAVILLE STATION,0,851150,56371
8746,2,2477848,GOLD NORTHBOUND TO DORAVILLE STATION,0,851151,56371
8746,2,2477849,GOLD NORTHBOUND TO DORAVILLE STATION,0,851152,56371
8746,2,2477850,GOLD NORTHBOUND TO DORAVILLE STATION,0,851145,56371
8746,2,2477851,GOLD NORTHBOUND TO DORAVILLE STATION,0,851146,56371
8746,2,2477852,GOLD NORTHBOUND TO DORAVILLE STATION,0,851147,56371
8746,2,2477853,GOLD NORTHBOUND TO DORAVILLE STATION,0,851148,56371
8746,2,2477854,GOLD NORTHBOUND TO DORAVILLE STATION,0,851149,56371
8746,2,2477855,GOLD NORTHBOUND TO DORAVILLE STATION,0,851150,56371
8746,2,2477856,GOLD NORTHBOUND TO DORAVILLE STATION,0,851151,56371
8746,2,2477857,GOLD NORTHBOUND TO DORAVILLE STATION,0,851152,56371
8746,2,2477858,GOLD NORTHBOUND TO DORAVILLE STATION,0,851145,56371
8746,2,2477859,GOLD NORTHBOUND TO DORAVILLE STATION,0,851146,56371
8746,2,2477860,GOLD NORTHBOUND TO DORAVILLE STATION,0,851147,56371
8746,2,2477861,GOLD NORTHBOUND TO DORAVILLE STATION,0,851148,56371
8746,2,2477862,GOLD NORTHBOUND TO DORAVILLE STATION,0,851149,56371
8746,2,2477863,GOLD NORTHBOUND TO DORAVILLE STATION,0,851150,56371
8746,2,2477864,GOLD NORTHBOUND TO DORAVILLE STATION,0,851151,56371
8746,2,2477865,GOLD NORTHBOUND TO DORAVILLE STATION,0,851152,56371
